Date,Tmod_x,Tmod_y,Solar Irradiance,Time,Relative Humidity,Room Temperature,Solar Irradiance 2,T_mod_comp,Solar_diference,sunny
2021-07-23,0.80150488822563,0.80150488822563,993.91217,14:00:00,42.33333,29.53333,0.0,True,993.91217,False
2021-07-23,0.80150488822563,0.656113556315432,943.47937,15:00:00,41.966665000000006,29.2333325,993.91217,False,-50.43279999999993,True
2021-07-23,0.80150488822563,0.500784231122849,809.77635,16:00:00,45.891664999999996,27.941665,943.47937,False,-133.70302000000004,True
2021-07-23,0.80150488822563,0.343570531128065,607.0106499999999,17:00:00,51.433335,26.233335,809.77635,False,-202.76570000000004,True
2021-07-23,0.80150488822563,0.188804368774743,352.302945,18:00:00,60.108337500000005,24.241665,607.0106499999999,False,-254.70770499999992,True
2021-07-23,0.80150488822563,0.0435749305661535,93.8790525,19:00:00,67.016665,21.75,352.302945,False,-258.4238925,True
2021-07-23,0.80150488822563,0.0,0.14533400000000002,20:00:00,76.91333,19.499997999999998,93.8790525,False,-93.7337185,True
2021-07-23,0.80150488822563,0.0,0.0,21:00:00,85.258335,18.55,0.14533400000000002,False,-0.14533400000000002,True
2021-07-23,0.80150488822563,0.0,0.0,22:00:00,86.4583375,18.358335,0.0,False,0.0,True
2021-07-23,0.80150488822563,0.0,0.0,23:00:00,87.2583325,17.8,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.0,0.0,00:00:00,85.1000025,17.2083325,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.0,0.0,01:00:00,85.475,16.5833325,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.0,0.0,02:00:00,89.525,16.0666675,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.0,0.0,03:00:00,92.0500025,15.641665,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.0,0.0,04:00:00,94.1583375,15.3833325,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.015215798797643,0.7753833333333334,05:00:00,93.64444666666668,15.666666666666666,0.0,False,0.7753833333333334,True
2021-07-24,0.951257113743735,0.141146839090736,36.2943375,06:00:00,91.5749975,16.341665,0.7753833333333334,False,35.51895416666667,True
2021-07-24,0.951257113743735,0.294574348188821,74.50258,07:00:00,75.208335,20.0166675,36.2943375,False,38.2082425,True
2021-07-24,0.951257113743735,0.451473808382589,234.4421225,08:00:00,58.9083325,23.8083325,74.50258,False,159.93954250000002,True
2021-07-24,0.951257113743735,0.607899578769563,464.682945,09:00:00,49.375,26.583335,234.4421225,False,230.2408225,True
2021-07-24,0.951257113743735,0.757450953130824,597.9572375,10:00:00,49.725,26.1666675,464.682945,False,133.2742925,True
2021-07-24,0.951257113743735,0.884853033820129,834.636885,11:00:00,48.85,26.716665,597.9572375,False,236.6796475,True
2021-07-24,0.951257113743735,0.951257113743735,958.151965,12:00:00,43.6083325,29.3,834.636885,True,123.51508000000001,False
2021-07-24,0.951257113743735,0.914033385139105,1018.74951,13:00:00,45.55,29.191665,958.151965,False,60.59754499999997,False
2021-07-24,0.951257113743735,0.799603594307602,1019.32196,14:00:00,43.85,28.6416675,1018.74951,False,0.5724500000000035,False
2021-07-24,0.951257113743735,0.654420962585614,944.0371425,15:00:00,46.058335,28.333334999999998,1019.32196,False,-75.28481750000003,True
2021-07-24,0.951257113743735,0.499188706839321,802.5694125,16:00:00,49.416672500000004,27.5,944.0371425,False,-141.46772999999996,True
2021-07-24,0.951257113743735,0.341963708924802,601.06105,17:00:00,50.758335,25.8333325,802.5694125,False,-201.50836249999998,True
2021-07-24,0.951257113743735,0.187108428676682,353.6254825,18:00:00,56.38333,23.5833325,601.06105,False,-247.43556750000005,True
2021-07-24,0.951257113743735,0.0421713273441129,86.97924499999999,19:00:00,62.583330000000004,21.775,353.6254825,False,-266.6462375,True
2021-07-24,0.951257113743735,0.0,0.126666,20:00:00,71.873334,19.619999999999997,86.97924499999999,False,-86.85257899999999,True
2021-07-24,0.951257113743735,0.0,0.0,21:00:00,80.0249975,18.666665000000002,0.126666,False,-0.126666,True
2021-07-24,0.951257113743735,0.0,0.0,22:00:00,86.00834,18.1416675,0.0,False,0.0,True
2021-07-24,0.951257113743735,0.0,0.0,23:00:00,87.6583325,17.958334999999998,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.0,0.0,00:00:00,89.35,17.8083325,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.0,0.0,01:00:00,90.533335,18.0666675,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.0,0.0,02:00:00,91.3333325,18.4916675,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.0,0.0,03:00:00,93.16667,18.65,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.0,0.0,04:00:00,93.8083325,18.8583325,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.0143558912593519,0.0,05:00:00,96.16667,18.444443333333336,0.0,False,0.0,True
2021-07-25,0.948378503403776,0.139362134205183,21.9693875,06:00:00,99.350005,18.7333325,0.0,False,21.9693875,True
2021-07-25,0.948378503403776,0.292899751641004,88.77758250000001,07:00:00,91.9916675,20.4333325,21.9693875,False,66.80819500000001,True
2021-07-25,0.948378503403776,0.449835768851572,178.4259325,08:00:00,85.16667,22.0,88.77758250000001,False,89.64834999999998,True
2021-07-25,0.948378503403776,0.60619452915015,289.17123749999996,09:00:00,85.925,22.450000000000003,178.4259325,False,110.74530499999997,True
2021-07-25,0.948378503403776,0.755512641122521,312.695,10:00:00,80.225,23.083334999999998,289.17123749999996,False,23.523762500000032,True
2021-07-25,0.948378503403776,0.882435448380697,677.037255,11:00:00,73.8916625,24.825,312.695,False,364.34225499999997,True
2021-07-25,0.948378503403776,0.948378503403776,720.8511975,12:00:00,67.4,26.525,677.037255,True,43.81394250000005,False
2021-07-25,0.948378503403776,0.911437924051605,317.008095,13:00:00,70.2250025,24.8999975,720.8511975,False,-403.8431025,True
2021-07-25,0.948378503403776,0.797547385995104,496.91614500000003,14:00:00,67.375,25.816665,317.008095,False,179.90805,False
2021-07-25,0.948378503403776,0.652666764805762,554.603455,15:00:00,61.4416675,27.2499975,496.91614500000003,False,57.687310000000025,False
2021-07-25,0.948378503403776,0.497543351534667,314.1499075,16:00:00,63.76667,26.025,554.603455,False,-240.45354750000007,True
2021-07-25,0.948378503403776,0.34030891425465,259.4272175,17:00:00,65.983335,24.975002500000002,314.1499075,False,-54.72269,True
2021-07-25,0.948378503403776,0.0,,18:00:00,,,259.4272175,False,,False
2021-07-25,0.948378503403776,0.0,,19:00:00,,,,False,,False
2021-07-25,0.948378503403776,0.0,,20:00:00,,,,False,,False
2021-07-25,0.948378503403776,0.0,,21:00:00,,,,False,,False
2021-07-25,0.948378503403776,0.0,,22:00:00,,,,False,,False
2021-07-25,0.948378503403776,0.0,,23:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,00:00:00,,,0.0,False,,False
2021-07-26,0.945422182521018,0.0,,01:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,02:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,03:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,04:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,05:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,06:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,07:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.0,,08:00:00,,,,False,,False
2021-07-26,0.945422182521018,0.604436407043456,197.113595,09:00:00,57.583335000000005,26.23333,,False,,False
2021-07-26,0.945422182521018,0.753513048576075,675.23926,10:00:00,52.86667,27.6,197.113595,False,478.1256649999999,True
2021-07-26,0.945422182521018,0.879945649451593,871.0171100000001,11:00:00,50.37777666666667,27.233333333333334,675.23926,False,195.77785000000017,True
2021-07-26,0.945422182521018,0.945422182521018,977.61035,12:00:00,45.641665,28.1666675,871.0171100000001,True,106.59323999999992,False
2021-07-26,0.945422182521018,0.908767610341936,1033.4992525,13:00:00,41.6083325,30.175,977.61035,False,55.88890249999997,False
2021-07-26,0.945422182521018,0.795426631214205,1010.8498374999999,14:00:00,41.008335,30.116665,1033.4992525,False,-22.64941500000009,True
2021-07-26,0.945422182521018,0.650857459289227,934.41794,15:00:00,40.700002500000004,29.833332499999997,1010.8498374999999,False,-76.43189749999988,True
2021-07-26,0.945422182521018,0.495848229965213,793.7189025,16:00:00,44.6916675,28.0750025,934.41794,False,-140.69903750000003,True
2021-07-26,0.945422182521018,0.33860637279541,677.56787,17:00:00,48.46666,26.73333,793.7189025,False,-116.15103250000004,True
2021-07-26,0.945422182521018,0.183571117416037,349.82974,18:00:00,55.86667,24.7,677.56787,False,-327.73812999999996,True
2021-07-26,0.945422182521018,0.0393235227424042,63.19489666666667,19:00:00,65.44444666666666,21.85555666666667,349.82974,False,-286.6348433333333,True
2021-07-26,0.945422182521018,0.0,1.3874975,20:00:00,72.0583325,20.15,63.19489666666667,False,-61.80739916666667,True
2021-07-26,0.945422182521018,0.0,0.27906333333333333,21:00:00,73.4749975,19.566665,1.3874975,False,-1.1084341666666666,True
2021-07-26,0.945422182521018,0.0,0.283535,22:00:00,77.0,18.875,0.27906333333333333,False,0.004471666666666652,False
2021-07-26,0.945422182521018,0.0,0.20210333333333333,23:00:00,80.5499975,18.5833325,0.283535,False,-0.08143166666666665,True
2021-07-27,0.942388972082096,0.0,0.24078,00:00:00,81.675,18.325,0.0,False,0.24078,True
2021-07-27,0.942388972082096,0.0,0.24271333333333334,01:00:00,81.641665,18.1333325,0.24078,False,0.0019333333333333425,True
2021-07-27,0.942388972082096,0.0,0.315195,02:00:00,83.591665,17.9916675,0.24271333333333334,False,0.07248166666666667,True
2021-07-27,0.942388972082096,0.0,0.30807249999999997,03:00:00,83.966665,17.8833325,0.315195,False,-0.007122500000000032,False
2021-07-27,0.942388972082096,0.0,0.300215,04:00:00,85.25,17.666665000000002,0.30807249999999997,False,-0.007857499999999962,False
2021-07-27,0.942388972082096,0.012648341540383,2.0863474999999996,05:00:00,88.7083325,17.2583325,0.300215,False,1.7861324999999995,True
2021-07-27,0.942388972082096,0.135646854785629,21.936905,06:00:00,85.991665,17.675,2.0863474999999996,False,19.8505575,True
2021-07-27,0.942388972082096,0.28940789042318,51.608959999999996,07:00:00,75.475005,20.1583325,21.936905,False,29.672054999999997,True
2021-07-27,0.942388972082096,0.446413268291832,201.26241249999998,08:00:00,66.4000025,22.55,51.608959999999996,False,149.6534525,True
2021-07-27,0.942388972082096,0.602625201169168,443.306945,09:00:00,57.3916675,25.2166675,201.26241249999998,False,242.0445325,True
2021-07-27,0.942388972082096,0.751452142007834,675.6007549999999,10:00:00,51.9,26.6,443.306945,False,232.29380999999995,True
2021-07-27,0.942388972082096,0.877383936755369,858.0300125,11:00:00,47.700002500000004,28.0833325,675.6007549999999,False,182.42925750000006,True
2021-07-27,0.942388972082096,0.942388972082096,984.413545,12:00:00,41.55,30.450000000000003,858.0300125,True,126.3835325,False
2021-07-27,0.942388972082096,0.906022930972394,1020.184985,13:00:00,39.55833,31.0416675,984.413545,False,35.771439999999984,False
2021-07-27,0.942388972082096,0.793241346092527,1013.496705,14:00:00,38.7,31.3416675,1020.184985,False,-6.688279999999963,True
2021-07-27,0.942388972082096,0.648993008285362,936.8727125,15:00:00,39.5833325,30.541665000000002,1013.496705,False,-76.62399249999999,True
2021-07-27,0.942388972082096,0.494103421772755,794.4494475,16:00:00,42.416665,28.45,936.8727125,False,-142.42326500000001,True
2021-07-27,0.942388972082096,0.336856324422546,594.5652375,17:00:00,50.891667500000004,26.966665,794.4494475,False,-199.88421000000005,True
2021-07-27,0.942388972082096,0.18173054532824,344.5694325,18:00:00,56.608337500000005,24.4666675,594.5652375,False,-249.99580499999996,True
2021-07-27,0.942388972082096,0.0378848631273037,85.0137625,19:00:00,66.3583375,21.591665,344.5694325,False,-259.55567,True
2021-07-27,0.942388972082096,0.0,1.5631475000000001,20:00:00,72.05,20.075,85.0137625,False,-83.450615,True
2021-07-27,0.942388972082096,0.0,0.317712,21:00:00,74.566666,19.253334000000002,1.5631475000000001,False,-1.2454355000000001,True
2021-07-27,0.942388972082096,0.0,0.0,22:00:00,77.883335,18.7916675,0.317712,False,-0.317712,True
2021-07-27,0.942388972082096,0.0,0.0,23:00:00,81.0416675,18.45,0.0,False,0.0,True
2021-07-28,0.939279718996468,0.0,0.0,00:00:00,82.608335,18.08333,0.0,False,0.0,True
2021-07-28,0.939279718996468,0.0,0.0,01:00:00,83.7999975,17.7583325,0.0,False,0.0,True
2021-07-28,0.939279718996468,0.0,0.0,02:00:00,86.524995,17.25,0.0,False,0.0,True
2021-07-28,0.939279718996468,0.0,0.0,03:00:00,88.22222,17.277776666666668,0.0,False,0.0,True
2021-07-28,0.939279718996468,0.0,0.2933575,04:00:00,89.5749975,17.308335,0.0,False,0.2933575,True
2021-07-28,0.939279718996468,0.0118058630720287,2.4197175,05:00:00,90.0416675,17.258335000000002,0.2933575,False,2.12636,True
2021-07-28,0.939279718996468,0.133717210809858,24.8873375,06:00:00,88.27500500000001,17.6416675,2.4197175,False,22.46762,True
2021-07-28,0.939279718996468,0.287591221713095,58.145215,07:00:00,76.4833325,20.5833325,24.8873375,False,33.2578775,True
2021-07-28,0.939279718996468,0.444629074863391,210.9706075,08:00:00,62.516667500000004,23.816665,58.145215,False,152.8253925,True
2021-07-28,0.939279718996468,0.600760918642144,449.5590875,09:00:00,55.2416675,26.1583325,210.9706075,False,238.58847999999998,True
2021-07-28,0.939279718996468,0.749329914902659,675.860135,10:00:00,52.5583325,26.625,449.5590875,False,226.30104750000004,True
2021-07-28,0.939279718996468,0.874750645806537,855.0941775,11:00:00,50.075,27.566665,675.860135,False,179.2340425,True
2021-07-28,0.939279718996468,0.939279718996468,979.070815,12:00:00,44.3333375,29.4333325,855.0941775,True,123.97663750000004,False
2021-07-28,0.939279718996468,0.903204407205967,1031.9946750000001,13:00:00,41.008335,31.575,979.070815,False,52.923860000000104,False
2021-07-28,0.939279718996468,0.790991577292816,811.186395,14:00:00,42.025005,31.433335,1031.9946750000001,False,-220.8082800000002,True
2021-07-28,0.939279718996468,0.64700870475566,964.3629625,15:00:00,42.4249975,30.93333,811.186395,False,153.17656750000003,False
2021-07-28,0.939279718996468,0.49220440289643,802.407685,16:00:00,42.6000025,30.15,964.3629625,False,-161.95527749999997,True
2021-07-28,0.939279718996468,0.334954450826017,596.4607925,17:00:00,46.0250025,28.0425,802.407685,False,-205.9468925,True
2021-07-28,0.939279718996468,0.179740602671961,344.1097325,18:00:00,53.225,25.366664999999998,596.4607925,False,-252.35106000000002,True
2021-07-28,0.939279718996468,0.036371473349863,81.887285,19:00:00,61.9416675,22.4833325,344.1097325,False,-262.2224475,True
2021-07-28,0.939279718996468,0.0,1.5177325,20:00:00,69.71667,20.183335,81.887285,False,-80.36955250000001,True
2021-07-28,0.939279718996468,0.0,0.293948,21:00:00,73.226666,19.173334,1.5177325,False,-1.2237844999999998,True
2021-07-28,0.939279718996468,0.0,0.0,22:00:00,76.116665,18.683335,0.293948,False,-0.293948,True
2021-07-28,0.939279718996468,0.0,0.0,23:00:00,77.016665,18.3999975,0.0,False,0.0,True
2021-07-29,0.936106273007383,0.0,0.0,00:00:00,79.4583375,18.1083325,0.0,False,0.0,True
2021-07-29,0.936106273007383,0.0,0.0,01:00:00,82.241665,17.741664999999998,0.0,False,0.0,True
2021-07-29,0.936106273007383,0.0,0.0,02:00:00,83.7416675,17.5083325,0.0,False,0.0,True
2021-07-29,0.936106273007383,0.0,0.0,03:00:00,85.45555333333334,17.222223333333332,0.0,False,0.0,True
2021-07-29,0.936106273007383,0.0,0.2117925,04:00:00,90.083335,16.1583325,0.0,False,0.2117925,True
2021-07-29,0.936106273007383,0.0110115432062308,2.4338925,05:00:00,93.2500025,15.933332499999999,0.2117925,False,2.2220999999999997,True
2021-07-29,0.936106273007383,0.13184103656416,27.7567975,06:00:00,91.65833,16.5750025,2.4338925,False,25.322905000000002,True
2021-07-29,0.936106273007383,0.285831907179085,62.71258,07:00:00,80.20000250000001,19.3416675,27.7567975,False,34.9557825,True
2021-07-29,0.936106273007383,0.442901356901213,212.968595,08:00:00,65.525,22.5250025,62.71258,False,150.256015,True
2021-07-29,0.936106273007383,0.598946059058299,451.289085,09:00:00,53.541665,25.508335000000002,212.968595,False,238.32049,True
2021-07-29,0.936106273007383,0.747240081090366,675.7442775,10:00:00,49.9749975,26.725,451.289085,False,224.45519249999995,True
2021-07-29,0.936106273007383,0.8721148116748,855.1510925,11:00:00,46.1166675,28.15,675.7442775,False,179.40681500000005,True
2021-07-29,0.936106273007383,0.936106273007383,976.8583249999999,12:00:00,39.949995,30.325000000000003,855.1510925,True,121.70723249999992,False
2021-07-29,0.936106273007383,0.900257596059631,1037.7961125,13:00:00,39.016662499999995,30.4583325,976.8583249999999,False,60.93778750000001,False
2021-07-29,0.936106273007383,0.788588809113184,1029.2566525,14:00:00,38.45,30.641665,1037.7961125,False,-8.539459999999963,True
2021-07-29,0.936106273007383,0.644997877394582,955.8830399999999,15:00:00,42.3249975,28.108335,1029.2566525,False,-73.37361250000004,True
2021-07-29,0.936106273007383,0.490360561115012,805.8240975,16:00:00,44.9666675,27.016665,955.8830399999999,False,-150.05894249999994,True
2021-07-29,0.936106273007383,0.333110133990954,598.1311125,17:00:00,52.516665,24.791667500000003,805.8240975,False,-207.69298500000002,True
2021-07-29,0.936106273007383,0.177805611418778,342.134035,18:00:00,57.991665,23.025,598.1311125,False,-255.9970775,True
2021-07-29,0.936106273007383,0.0349246148015211,80.7381225,19:00:00,66.3,20.3583325,342.134035,False,-261.3959125,True
2021-07-29,0.936106273007383,0.0,1.2920825,20:00:00,74.3166675,18.4833325,80.7381225,False,-79.44604,True
2021-07-29,0.936106273007383,0.0,0.34293,21:00:00,78.20666800000001,17.573334,1.2920825,False,-0.9491525000000001,True
2021-07-29,0.936106273007383,0.0,0.0,22:00:00,81.166665,17.0749975,0.34293,False,-0.34293,True
2021-07-29,0.936106273007383,0.0,0.0,23:00:00,82.891665,16.8333325,0.0,False,0.0,True
2021-07-30,0.932858305727342,0.0,0.0,00:00:00,84.8333325,16.516665,0.0,False,0.0,True
2021-07-30,0.932858305727342,0.0,0.0,01:00:00,86.3416675,16.5250025,0.0,False,0.0,True
2021-07-30,0.932858305727342,0.0,0.0,02:00:00,88.3583325,16.4833325,0.0,False,0.0,True
2021-07-30,0.932858305727342,0.0,0.0,03:00:00,88.13333333333333,16.611113333333332,0.0,False,0.0,True
2021-07-30,0.932858305727342,0.0,0.17784250000000001,04:00:00,86.5249975,16.7,0.0,False,0.17784250000000001,True
2021-07-30,0.932858305727342,0.0102278824156044,2.1753099999999996,05:00:00,86.825005,16.7083325,0.17784250000000001,False,1.9974674999999995,True
2021-07-30,0.932858305727342,0.129918215644126,28.40865,06:00:00,87.6083325,17.2500025,2.1753099999999996,False,26.233340000000002,True
2021-07-30,0.932858305727342,0.284026293543392,117.15952250000001,07:00:00,81.3583325,19.65,28.40865,False,88.75087250000001,True
2021-07-30,0.932858305727342,0.441125357624607,287.27967,08:00:00,74.358335,21.3666675,117.15952250000001,False,170.1201475,True
2021-07-30,0.932858305727342,0.597077969980082,427.50716750000004,09:00:00,68.9999975,22.8166675,287.27967,False,140.22749750000003,True
2021-07-30,0.932858305727342,0.745088459551201,689.32489,10:00:00,60.9083375,25.025,427.50716750000004,False,261.81772249999995,True
2021-07-30,0.932858305727342,0.869407315066426,857.775895,11:00:00,56.8166675,26.308335,689.32489,False,168.451005,True
2021-07-30,0.932858305727342,0.932858305727342,964.2907849999999,12:00:00,52.2833325,28.1250025,857.775895,True,106.51488999999992,False
2021-07-30,0.932858305727342,0.89723885799097,1019.80345,13:00:00,49.3,28.9,964.2907849999999,False,55.512665000000084,False
2021-07-30,0.932858305727342,0.786122379162118,1022.097475,14:00:00,48.0583375,28.8083325,1019.80345,False,2.2940250000000333,False
2021-07-30,0.932858305727342,0.642867526172107,950.7796774999999,15:00:00,47.7583375,28.2166675,1022.097475,False,-71.3177975000001,True
2021-07-30,0.932858305727342,0.48836282821271,801.3244475,16:00:00,50.4750025,27.041665000000002,950.7796774999999,False,-149.45522999999991,True
2021-07-30,0.932858305727342,0.331114482702968,592.9707099999999,17:00:00,51.941665,25.65,801.3244475,False,-208.35373750000008,True
2021-07-30,0.932858305727342,0.17572197217685,334.38106,18:00:00,57.391665,23.5833325,592.9707099999999,False,-258.58964999999995,True
2021-07-30,0.932858305727342,0.0334133726383497,75.0892525,19:00:00,63.258332499999995,21.1250025,334.38106,False,-259.2918075,True
2021-07-30,0.932858305727342,0.0,1.1588525,20:00:00,74.283335,19.316665,75.0892525,False,-73.9304,True
2021-07-30,0.932858305727342,0.0,0.25371,21:00:00,82.906666,18.493332000000002,1.1588525,False,-0.9051425000000001,True
2021-07-30,0.932858305727342,0.0,0.0,22:00:00,84.625,18.0,0.25371,False,-0.25371,True
2021-07-30,0.932858305727342,0.0,0.0,23:00:00,85.34167,18.0583325,0.0,False,0.0,True
2021-07-31,0.929536741218973,0.0,0.0,00:00:00,82.791665,17.9083325,0.0,False,0.0,True
2021-07-31,0.929536741218973,0.0,0.0,01:00:00,82.55,17.375,0.0,False,0.0,True
2021-07-31,0.929536741218973,0.0,0.0,02:00:00,81.0416675,17.441665,0.0,False,0.0,True
2021-07-31,0.929536741218973,0.0,0.0,03:00:00,81.03333666666667,16.633333333333336,0.0,False,0.0,True
2021-07-31,0.929536741218973,0.0,0.30626,04:00:00,82.125,16.258335,0.0,False,0.30626,True
2021-07-31,0.929536741218973,0.0094611962572408,1.8355199999999998,05:00:00,82.21667000000001,15.916665,0.30626,False,1.5292599999999998,True
2021-07-31,0.929536741218973,0.127949272225598,30.3514925,06:00:00,80.416665,16.425002499999998,1.8355199999999998,False,28.5159725,True
2021-07-31,0.929536741218973,0.282174730840101,64.51342,07:00:00,70.5166675,18.7583325,30.3514925,False,34.1619275,True
2021-07-31,0.929536741218973,0.439301260971166,225.13106499999998,08:00:00,56.908335,21.0166675,64.51342,False,160.61764499999998,True
2021-07-31,0.929536741218973,0.59515670673426,448.440865,09:00:00,48.25,23.025,225.13106499999998,False,223.3098,True
2021-07-31,0.929536741218973,0.742875112875593,644.9309450000001,10:00:00,47.9666675,23.091665,448.440865,False,196.4900800000001,True
2021-07-31,0.929536741218973,0.866628588744359,708.0587925,11:00:00,43.8166675,24.183335,644.9309450000001,False,63.127847499999916,True
2021-07-31,0.929536741218973,0.929536741218973,996.5658725000001,12:00:00,42.016665,24.6749975,708.0587925,True,288.5070800000001,False
2021-07-31,0.929536741218973,0.894148827767716,1056.308045,13:00:00,39.2166675,25.1083325,996.5658725000001,False,59.742172499999924,False
2021-07-31,0.929536741218973,0.783579719175158,1004.3760824999999,14:00:00,41.733335,24.6,1056.308045,False,-51.931962500000054,True
2021-07-31,0.929536741218973,0.640581955295598,931.73909,15:00:00,43.0166675,24.275,1004.3760824999999,False,-72.6369924999999,True
2021-07-31,0.929536741218973,0.48621147576733,805.5409549999999,16:00:00,43.25833,23.0833325,931.73909,False,-126.1981350000001,True
2021-07-31,0.929536741218973,0.328967706169665,426.9909875,17:00:00,48.0166675,21.5499975,805.5409549999999,False,-378.5499674999999,True
2021-07-31,0.929536741218973,0.173489902552257,231.9144425,18:00:00,56.0083325,20.191665,426.9909875,False,-195.076545,True
2021-07-31,0.929536741218973,0.0318408111114801,71.213265,19:00:00,64.708335,18.691665,231.9144425,False,-160.7011775,True
2021-07-31,0.929536741218973,0.0,1.0020125,20:00:00,71.75833,17.408335,71.213265,False,-70.2112525,True
2021-07-31,0.929536741218973,0.0,0.344374,21:00:00,76.720002,16.726666,1.0020125,False,-0.6576385,True
2021-07-31,0.929536741218973,0.0,0.0,22:00:00,79.9999975,16.475,0.344374,False,-0.344374,True
2021-07-31,0.929536741218973,0.0,0.0,23:00:00,83.875,16.075,0.0,False,0.0,True
2021-08-01,0.92615301617388,0.0,0.0,00:00:00,87.64166499999999,15.899999999999999,0.0,False,0.0,True
2021-08-01,0.92615301617388,0.0,0.0,01:00:00,88.4583325,15.8666675,0.0,False,0.0,True
2021-08-01,0.92615301617388,0.0,0.0,02:00:00,87.85834,15.916665,0.0,False,0.0,True
2021-08-01,0.92615301617388,0.0,0.0,03:00:00,86.44444333333333,16.033333333333335,0.0,False,0.0,True
2021-08-01,0.92615301617388,0.0,0.3349525,04:00:00,87.141665,15.858335,0.0,False,0.3349525,True
2021-08-01,0.92615301617388,0.008708987486899,1.891025,05:00:00,87.8,15.733335,0.3349525,False,1.5560725,True
2021-08-01,0.92615301617388,0.125934746330952,29.494785,06:00:00,86.775,16.1833325,1.891025,False,27.60376,True
2021-08-01,0.92615301617388,0.280364604820273,72.47826500000001,07:00:00,75.15,19.2749975,29.494785,False,42.98348000000001,True
2021-08-01,0.92615301617388,0.437534114256905,217.2941775,08:00:00,57.0833325,23.7916675,72.47826500000001,False,144.81591249999997,True
2021-08-01,0.92615301617388,0.593284458201492,405.2254175,09:00:00,49.3,25.7500025,217.2941775,False,187.93124,True
2021-08-01,0.92615301617388,0.740692972949885,624.4278475,10:00:00,48.5916675,26.941667499999998,405.2254175,False,219.20243,True
2021-08-01,0.92615301617388,0.863846390337549,756.02228,11:00:00,49.574997499999995,27.325,624.4278475,False,131.59443250000004,True
2021-08-01,0.92615301617388,0.92615301617388,909.6521124999999,12:00:00,44.933335,28.800002499999998,756.02228,True,153.6298324999999,False
2021-08-01,0.92615301617388,0.890934255537359,937.959535,13:00:00,48.016664999999996,28.791665000000002,909.6521124999999,False,28.30742250000003,False
2021-08-01,0.92615301617388,0.780911568482616,945.5012975,14:00:00,54.2166675,27.675002499999998,937.959535,False,7.541762500000004,False
2021-08-01,0.92615301617388,0.638342313550395,894.64647,15:00:00,54.058335,28.0833325,945.5012975,False,-50.85482749999994,True
2021-08-01,0.92615301617388,0.484115729066301,341.4271075,16:00:00,60.491665,26.233335,894.64647,False,-553.2193625,True
2021-08-01,0.92615301617388,0.326879430925122,427.8240225,17:00:00,63.5,25.6,341.4271075,False,86.39691500000004,False
2021-08-01,0.92615301617388,0.171314274104848,302.45513,18:00:00,69.2333325,24.0416675,427.8240225,False,-125.36889250000002,True
2021-08-01,0.92615301617388,0.030342123170596,62.607639999999996,19:00:00,81.06666249999999,20.858335,302.45513,False,-239.84749,True
2021-08-01,0.92615301617388,0.0,0.94162,20:00:00,84.541665,19.8749975,62.607639999999996,False,-61.666019999999996,True
2021-08-01,0.92615301617388,0.0,0.37895399999999996,21:00:00,88.059998,19.533334,0.94162,False,-0.5626660000000001,True
2021-08-01,0.92615301617388,0.0,0.0,22:00:00,95.63333,19.2083325,0.37895399999999996,False,-0.37895399999999996,True
2021-08-01,0.92615301617388,0.0,0.0,23:00:00,99.39166750000001,18.725,0.0,False,0.0,True
2021-08-02,0.922697280096128,0.0,0.0,00:00:00,99.9,18.4333325,0.0,False,0.0,True
2021-08-02,0.922697280096128,0.0,0.0,01:00:00,99.9,18.4333325,0.0,False,0.0,True
2021-08-02,0.922697280096128,0.0,0.0,02:00:00,99.9,18.3166675,0.0,False,0.0,True
2021-08-02,0.922697280096128,0.0,0.0,03:00:00,99.90000000000002,18.277776666666664,0.0,False,0.0,True
2021-08-02,0.922697280096128,0.0,0.4312025,04:00:00,99.9,18.5250025,0.0,False,0.4312025,True
2021-08-02,0.922697280096128,0.0080062356641712,1.1224425,05:00:00,99.9,18.55,0.4312025,False,0.6912400000000001,True
2021-08-02,0.922697280096128,0.123976440054961,39.5421275,06:00:00,99.4166675,18.5500025,1.1224425,False,38.419685,True
2021-08-02,0.922697280096128,0.278439530334083,112.8145625,07:00:00,95.05,19.2916675,39.5421275,False,73.272435,True
